#EXPORTTYPE:DATA ALL
#FILE:
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 200F3
#PROJECT:
#DATE/TIME:19.03.2025 15:09
#CORR. FILE:
#TEMPCAL:temp_cal_3Kmin.ngb-td5
#SENSITIVITY:sens_cal_3Kmin.ngb-ed5
#LABORATORY:
#OPERATOR:
#REMARK:CR 1355.7; tot 1431.2
#SAMPLE:
#SAMPLE MASS /mg:75.9
#MATERIAL:
#REFERENCE:Ref.
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:High pressure, steel
#SAMPLE CRUCIBLE MASS /mg:1355.7
#REFERENCE CRUCIBLE MASS /mg:1385.5
#M.RANGE /�V:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25�C....200�C/-7.0....7.0K/min
#SEGMENT:S1-5/5
#SEG. 1:25�C/7.0(K/min)/50�C
#SEG. 2:50�C/00:15/50�C
#SEG. 3:50�C/5.0(K/min)/200�C
#SEG. 4:200�C/00:30/200�C
#SEG. 5:200�C/7.0(K/min)/50�C

##Temp./�C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 50.02700; 6.08833;       0.14238;50.00000;100.00000;2.82371;2
 50.03200; 6.10500;       0.14101;50.00000;100.00000;2.82372;2
 50.03900; 6.12167;       0.13961;50.00000;100.00000;2.82374;2
 50.04400; 6.13833;       0.13822;50.00000;100.00000;2.82375;2
 50.05000; 6.15500;       0.13685;50.00000;100.00000;2.82376;2
 50.05700; 6.17167;       0.13549;50.00000;100.00000;2.82377;2
 50.06100; 6.18833;       0.13415;50.00000;100.00000;2.82378;2
 50.06600; 6.20500;       0.13280;50.00000;100.00000;2.82380;2
 50.07300; 6.22167;       0.13146;50.00000;100.00000;2.82381;2
 50.07800; 6.23833;       0.13016;50.00000;100.00000;2.82382;2
 50.08400; 6.25500;       0.12883;50.00000;100.00000;2.82384;2
 50.08900; 6.27167;       0.12754;50.00000;100.00000;2.82385;2
 50.09400; 6.28833;       0.12625;50.00000;100.00000;2.82386;2
 50.09800; 6.30500;       0.12499;50.00000;100.00000;2.82387;2
 50.10300; 6.32167;       0.12368;50.00000;100.00000;2.82388;2
 50.10800; 6.33833;       0.12242;50.00000;100.00000;2.82389;2
 50.11400; 6.35500;       0.12117;50.00000;100.00000;2.82390;2
 50.11800; 6.37167;       0.11991;50.00000;100.00000;2.82391;2
 50.12300; 6.38833;       0.11868;50.00000;100.00000;2.82392;2
 50.12800; 6.40500;       0.11745;50.00000;100.00000;2.82393;2
 50.13300; 6.42167;       0.11625;50.00000;100.00000;2.82394;2
 50.13700; 6.43833;       0.11503;50.00000;100.00000;2.82395;2
 50.14000; 6.45500;       0.11384;50.00000;100.00000;2.82396;2
 50.14500; 6.47167;       0.11266;50.00000;100.00000;2.82397;2
 50.14800; 6.48833;       0.11149;50.00000;100.00000;2.82398;2
 50.15400; 6.50500;       0.11030;50.00000;100.00000;2.82399;2
 50.15700; 6.52167;       0.10914;50.00000;100.00000;2.82400;2
 50.16300; 6.53833;       0.10800;50.00000;100.00000;2.82401;2
 50.16500; 6.55500;       0.10688;50.00000;100.00000;2.82402;2
 50.17100; 6.57167;       0.10572;50.00000;100.00000;2.82403;2
 50.17400; 6.58833;       0.10462;50.00000;100.00000;2.82404;2
 50.17900; 6.60500;       0.10354;50.00000;100.00000;2.82405;2
 50.18200; 6.62167;       0.10244;50.00000;100.00000;2.82405;2
 50.18500; 6.63833;       0.10134;50.00000;100.00000;2.82406;2
 50.18900; 6.65500;       0.10024;50.00000;100.00000;2.82407;2
 50.19300; 6.67167; 9.918303e-002;50.00000;100.00000;2.82408;2
 50.19800; 6.68833; 9.812889e-002;50.00000;100.00000;2.82409;2
 50.20200; 6.70500; 9.709268e-002;50.00000;100.00000;2.82410;2
 50.20600; 6.72167; 9.602444e-002;50.00000;100.00000;2.82411;2
 50.20800; 6.73833; 9.500269e-002;50.00000;100.00000;2.82411;2
 50.21200; 6.75500; 9.403056e-002;50.00000;100.00000;2.82412;2
 50.21600; 6.77167; 9.298012e-002;50.00000;100.00000;2.82413;2
 50.21900; 6.78833; 9.197252e-002;50.00000;100.00000;2.82414;2
 50.22200; 6.80500; 9.099339e-002;50.00000;100.00000;2.82414;2
 50.22400; 6.82167; 8.998947e-002;50.00000;100.00000;2.82415;2
 50.22800; 6.83833; 8.903515e-002;50.00000;100.00000;2.82416;2
 50.23200; 6.85500; 8.802390e-002;50.00000;100.00000;2.82416;2
 50.23400; 6.87167; 8.709473e-002;50.00000;100.00000;2.82417;2
 50.23600; 6.88833; 8.612284e-002;50.00000;100.00000;2.82417;2
 50.24000; 6.90500; 8.519703e-002;50.00000;100.00000;2.82418;2
 50.24200; 6.92167; 8.425363e-002;50.00000;100.00000;2.82419;2
 50.24600; 6.93833; 8.332427e-002;50.00000;100.00000;2.82420;2
 50.24800; 6.95500; 8.241292e-002;50.00000;100.00000;2.82420;2
 50.25100; 6.97167; 8.148011e-002;50.00000;100.00000;2.82421;2
 50.25400; 6.98833; 8.059713e-002;50.00000;100.00000;2.82421;2
 50.25500; 7.00500; 7.972502e-002;50.00000;100.00000;2.82422;2
 50.26000; 7.02167; 7.885609e-002;50.00000;100.00000;2.82423;2
 50.26100; 7.03833; 7.797332e-002;50.00000;100.00000;2.82423;2
 50.26400; 7.05500; 7.711883e-002;50.00000;100.00000;2.82424;2
 50.26600; 7.07167; 7.623596e-002;50.00000;100.00000;2.82424;2
 50.26900; 7.08833; 7.539216e-002;50.00000;100.00000;2.82425;2
 50.27000; 7.10500; 7.456635e-002;50.00000;100.00000;2.82425;2
 50.27500; 7.12167; 7.371168e-002;50.00000;100.00000;2.82426;2
 50.27700; 7.13833; 7.291069e-002;50.00000;100.00000;2.82427;2
 50.27600; 7.15500; 7.207795e-002;50.00000;100.00000;2.82426;2
 50.28100; 7.17167; 7.127668e-002;50.00000;100.00000;2.82427;2
 50.28200; 7.18833; 7.048291e-002;50.00000;100.00000;2.82428;2
 50.28500; 7.20500; 6.968896e-002;50.00000;100.00000;2.82428;2
 50.28800; 7.22167; 6.893416e-002;50.00000;100.00000;2.82429;2
 50.28900; 7.23833; 6.812259e-002;50.00000;100.00000;2.82429;2
 50.29100; 7.25500; 6.736433e-002;50.00000;100.00000;2.82430;2
 50.29300; 7.27167; 6.660963e-002;50.00000;100.00000;2.82430;2
 50.29500; 7.28833; 6.585137e-002;50.00000;100.00000;2.82430;2
 50.29600; 7.30500; 6.511811e-002;50.00000;100.00000;2.82431;2
 50.29900; 7.32167; 6.437401e-002;50.00000;100.00000;2.82431;2
 50.30100; 7.33833; 6.360507e-002;50.00000;100.00000;2.82432;2
 50.30300; 7.35500; 6.291089e-002;50.00000;100.00000;2.82432;2
 50.30400; 7.37167; 6.218831e-002;50.00000;100.00000;2.82433;2
 50.30700; 7.38833; 6.148693e-002;50.00000;100.00000;2.82433;2
 50.30900; 7.40500; 6.076428e-002;50.00000;100.00000;2.82434;2
 50.31000; 7.42167; 6.007018e-002;50.00000;100.00000;2.82434;2
 50.31300; 7.43833; 5.939728e-002;50.00000;100.00000;2.82434;2
 50.31300; 7.45500; 5.869615e-002;50.00000;100.00000;2.82434;2
 50.31500; 7.47167; 5.801978e-002;50.00000;100.00000;2.82435;2
 50.31600; 7.48833; 5.736484e-002;50.00000;100.00000;2.82435;2
 50.31800; 7.50500; 5.668846e-002;50.00000;100.00000;2.82436;2
 50.32000; 7.52167; 5.604412e-002;50.00000;100.00000;2.82436;2
 50.32100; 7.53833; 5.541054e-002;50.00000;100.00000;2.82436;2
 50.32400; 7.55500; 5.476968e-002;50.00000;100.00000;2.82437;2
 50.32500; 7.57167; 5.413967e-002;50.00000;100.00000;2.82437;2
 50.32800; 7.58833; 5.351661e-002;50.00000;100.00000;2.82438;2
 50.32800; 7.60500; 5.290091e-002;50.00000;100.00000;2.82438;2
 50.33000; 7.62167; 5.227081e-002;50.00000;100.00000;2.82438;2
 50.33100; 7.63833; 5.166571e-002;50.00000;100.00000;2.82438;2
 50.33400; 7.65500; 5.106046e-002;50.00000;100.00000;2.82439;2
 50.33600; 7.67167; 5.045884e-002;50.00000;100.00000;2.82440;2
 50.33800; 7.68833; 4.991416e-002;50.00000;100.00000;2.82440;2
 50.33900; 7.70500; 4.932686e-002;50.00000;100.00000;2.82440;2
 50.34200; 7.72167; 4.874653e-002;50.00000;100.00000;2.82441;2
 50.34200; 7.73833; 4.816998e-002;50.00000;100.00000;2.82441;2
 50.34400; 7.75500; 4.760752e-002;50.00000;100.00000;2.82441;2
 50.34400; 7.77167; 4.709148e-002;50.00000;100.00000;2.82441;2
 50.34700; 7.78833; 4.651472e-002;50.00000;100.00000;2.82442;2
 50.34700; 7.80500; 4.598088e-002;50.00000;100.00000;2.82442;2
 50.35000; 7.82167; 4.544327e-002;50.00000;100.00000;2.82443;2
 50.35100; 7.83833; 4.491647e-002;50.00000;100.00000;2.82443;2
 50.35300; 7.85500; 4.440385e-002;50.00000;100.00000;2.82443;2
 50.35400; 7.87167; 4.387350e-002;50.00000;100.00000;2.82444;2
 50.35400; 7.88833; 4.335390e-002;50.00000;100.00000;2.82444;2
 50.35600; 7.90500; 4.285551e-002;50.00000;100.00000;2.82444;2
 50.35900; 7.92167; 4.236774e-002;50.00000;100.00000;2.82445;2
 50.35900; 7.93833; 4.187661e-002;50.00000;100.00000;2.82445;2
 50.36200; 7.95500; 4.136748e-002;50.00000;100.00000;2.82445;2
 50.36300; 7.97167; 4.088340e-002;50.00000;100.00000;2.82446;2
 50.36300; 7.98833; 4.041363e-002;50.00000;100.00000;2.82446;2
 50.36500; 8.00500; 3.991881e-002;50.00000;100.00000;2.82446;2
 50.36600; 8.02167; 3.947033e-002;50.00000;100.00000;2.82446;2
 50.36700; 8.03833; 3.898269e-002;50.00000;100.00000;2.82446;2
 50.36800; 8.05500; 3.853065e-002;50.00000;100.00000;2.82447;2
 50.37000; 8.07167; 3.807855e-002;50.00000;100.00000;2.82447;2
 50.37100; 8.08833; 3.763006e-002;50.00000;100.00000;2.82447;2
 50.37100; 8.10500; 3.717809e-002;50.00000;100.00000;2.82447;2
 50.37200; 8.12167; 3.673673e-002;50.00000;100.00000;2.82448;2
 50.37300; 8.13833; 3.630604e-002;50.00000;100.00000;2.82448;2
 50.37400; 8.15500; 3.586467e-002;50.00000;100.00000;2.82448;2
 50.37300; 8.17167; 3.542700e-002;50.00000;100.00000;2.82448;2
 50.37600; 8.18833; 3.498195e-002;50.00000;100.00000;2.82449;2
 50.37500; 8.20500; 3.457987e-002;50.00000;100.00000;2.82448;2
 50.37700; 8.22167; 3.414912e-002;50.00000;100.00000;2.82449;2
 50.37800; 8.23833; 3.376470e-002;50.00000;100.00000;2.82449;2
 50.37800; 8.25500; 3.332696e-002;50.00000;100.00000;2.82449;2
 50.37900; 8.27167; 3.291052e-002;50.00000;100.00000;2.82449;2
 50.38000; 8.28833; 3.251542e-002;50.00000;100.00000;2.82449;2
 50.38000; 8.30500; 3.211328e-002;50.00000;100.00000;2.82449;2
 50.38100; 8.32167; 3.172530e-002;50.00000;100.00000;2.82450;2
 50.38100; 8.33833; 3.131604e-002;50.00000;100.00000;2.82450;2
 50.38200; 8.35500; 3.096721e-002;50.00000;100.00000;2.82450;2
 50.38200; 8.37167; 3.057574e-002;50.00000;100.00000;2.82450;2
 50.38500; 8.38833; 3.018765e-002;50.00000;100.00000;2.82451;2
 50.38500; 8.40500; 2.979618e-002;50.00000;100.00000;2.82451;2
 50.38600; 8.42167; 2.946515e-002;50.00000;100.00000;2.82451;2
 50.38700; 8.43833; 2.910565e-002;50.00000;100.00000;2.82451;2
 50.38700; 8.45500; 2.871774e-002;50.00000;100.00000;2.82451;2
 50.38700; 8.47167; 2.840100e-002;50.00000;100.00000;2.82451;2
 50.38700; 8.48833; 2.804512e-002;50.00000;100.00000;2.82451;2
 50.38900; 8.50500; 2.768201e-002;50.00000;100.00000;2.82451;2
 50.39100; 8.52167; 2.730110e-002;50.00000;100.00000;2.82452;2
 50.38900; 8.53833; 2.695957e-002;50.00000;100.00000;2.82451;2
 50.38900; 8.55500; 2.664284e-002;50.00000;100.00000;2.82451;2
 50.39000; 8.57167; 2.629402e-002;50.00000;100.00000;2.82452;2
 50.39100; 8.58833; 2.596655e-002;50.00000;100.00000;2.82452;2
 50.39200; 8.60500; 2.562485e-002;50.00000;100.00000;2.82452;2
 50.39300; 8.62167; 2.529383e-002;50.00000;100.00000;2.82452;2
 50.39200; 8.63833; 2.497003e-002;50.00000;100.00000;2.82452;2
 50.39400; 8.65500; 2.467098e-002;50.00000;100.00000;2.82452;2
 50.39300; 8.67167; 2.437566e-002;50.00000;100.00000;2.82452;2
 50.39500; 8.68833; 2.406237e-002;50.00000;100.00000;2.82453;2
 50.39400; 8.70500; 2.375993e-002;50.00000;100.00000;2.82452;2
 50.39400; 8.72167; 2.346455e-002;50.00000;100.00000;2.82452;2
 50.39600; 8.73833; 2.315127e-002;50.00000;100.00000;2.82453;2
 50.39500; 8.75500; 2.289153e-002;50.00000;100.00000;2.82453;2
 50.39700; 8.77167; 2.257113e-002;50.00000;100.00000;2.82453;2
 50.39600; 8.78833; 2.228292e-002;50.00000;100.00000;2.82453;2
 50.39600; 8.80500; 2.200534e-002;50.00000;100.00000;2.82453;2
 50.39800; 8.82167; 2.171341e-002;50.00000;100.00000;2.82453;2
 50.39900; 8.83833; 2.142510e-002;50.00000;100.00000;2.82454;2
 50.39800; 8.85500; 2.115824e-002;50.00000;100.00000;2.82453;2
 50.39900; 8.87167; 2.089128e-002;50.00000;100.00000;2.82454;2
 50.39900; 8.88833; 2.059946e-002;50.00000;100.00000;2.82454;2
 50.40100; 8.90500; 2.033244e-002;50.00000;100.00000;2.82454;2
 50.40000; 8.92167; 2.007271e-002;50.00000;100.00000;2.82454;2
 50.40000; 8.93833; 1.981647e-002;50.00000;100.00000;2.82454;2
 50.40000; 8.95500; 1.954245e-002;50.00000;100.00000;2.82454;2
 50.40000; 8.97167; 1.928622e-002;50.00000;100.00000;2.82454;2
 50.40200; 8.98833; 1.904412e-002;50.00000;100.00000;2.82454;2
 50.40200; 9.00500; 1.880568e-002;50.00000;100.00000;2.82454;2
 50.40100; 9.02167; 1.855662e-002;50.00000;100.00000;2.82454;2
 50.40300; 9.03833; 1.829317e-002;50.00000;100.00000;2.82454;2
 50.40300; 9.05500; 1.804049e-002;50.00000;100.00000;2.82454;2
 50.40400; 9.07167; 1.781624e-002;50.00000;100.00000;2.82455;2
 50.40500; 9.08833; 1.758843e-002;50.00000;100.00000;2.82455;2
 50.40200; 9.10500; 1.735726e-002;50.00000;100.00000;2.82454;2
 50.40600; 9.12167; 1.712574e-002;50.00000;100.00000;2.82455;2
 50.40400; 9.13833; 1.689096e-002;50.00000;100.00000;2.82455;2
 50.40500; 9.15500; 1.663468e-002;50.00000;100.00000;2.82455;2
 50.40500; 9.17167; 1.641048e-002;50.00000;100.00000;2.82455;2
 50.40600; 9.18833; 1.623605e-002;50.00000;100.00000;2.82455;2
 50.40700; 9.20500; 1.599045e-002;50.00000;100.00000;2.82455;2
 50.40700; 9.22167; 1.579116e-002;50.00000;100.00000;2.82455;2
 50.40700; 9.23833; 1.557407e-002;50.00000;100.00000;2.82455;2
 50.40900; 9.25500; 1.537113e-002;50.00000;100.00000;2.82456;2
 50.40800; 9.27167; 1.515409e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.28833; 1.497611e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.30500; 1.477326e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.32167; 1.454906e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.33833; 1.436756e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.35500; 1.418606e-002;50.00000;100.00000;2.82456;2
 50.41000; 9.37167; 1.399028e-002;50.00000;100.00000;2.82456;2
 50.41100; 9.38833; 1.378383e-002;50.00000;100.00000;2.82456;2
 50.41100; 9.40500; 1.357742e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.42167; 1.338890e-002;50.00000;100.00000;2.82456;2
 50.41000; 9.43833; 1.320736e-002;50.00000;100.00000;2.82456;2
 50.40900; 9.45500; 1.304726e-002;50.00000;100.00000;2.82456;2
 50.41200; 9.47167; 1.284783e-002;50.00000;100.00000;2.82456;2
 50.41000; 9.48833; 1.265575e-002;50.00000;100.00000;2.82456;2
 50.41100; 9.50500; 1.251336e-002;50.00000;100.00000;2.82456;2
 50.41100; 9.52167; 1.232474e-002;50.00000;100.00000;2.82456;2
 50.41200; 9.53833; 1.214320e-002;50.00000;100.00000;2.82456;2
 50.41300; 9.55500; 1.200081e-002;50.00000;100.00000;2.82457;2
 50.41400; 9.57167; 1.181927e-002;50.00000;100.00000;2.82457;2
 50.41300; 9.58833; 1.163426e-002;50.00000;100.00000;2.82457;2
 50.41200; 9.60500; 1.146348e-002;50.00000;100.00000;2.82456;2
 50.41300; 9.62167; 1.130329e-002;50.00000;100.00000;2.82457;2
 50.41300; 9.63833; 1.112180e-002;50.00000;100.00000;2.82457;2
 50.41300; 9.65500; 1.096877e-002;50.00000;100.00000;2.82457;2
 50.41400; 9.67167; 1.083705e-002;50.00000;100.00000;2.82457;2
 50.41300; 9.68833; 1.066628e-002;50.00000;100.00000;2.82457;2
 50.41300; 9.70500; 1.051681e-002;50.00000;100.00000;2.82457;2
 50.41300; 9.72167; 1.036379e-002;50.00000;100.00000;2.82457;2
 50.41400; 9.73833; 1.021783e-002;50.00000;100.00000;2.82457;2
 50.41400; 9.75500; 1.007904e-002;50.00000;100.00000;2.82457;2
 50.41400; 9.77167; 9.950929e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.78833; 9.776505e-003;50.00000;100.00000;2.82457;2
 50.41400; 9.80500; 9.627083e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.82167; 9.477572e-003;50.00000;100.00000;2.82457;2
 50.41400; 9.83833; 9.353061e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.85500; 9.210667e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.87167; 9.054082e-003;50.00000;100.00000;2.82457;2
 50.41400; 9.88833; 8.901100e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.90500; 8.847676e-003;50.00000;100.00000;2.82457;2
 50.41400; 9.92167; 8.687576e-003;50.00000;100.00000;2.82457;2
 50.41400; 9.93833; 8.548785e-003;50.00000;100.00000;2.82457;2
 50.41600; 9.95500; 8.395674e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.97167; 8.264043e-003;50.00000;100.00000;2.82457;2
 50.41500; 9.98833; 8.135928e-003;50.00000;100.00000;2.82457;2
 50.41500;10.00500; 8.025608e-003;50.00000;100.00000;2.82457;2
 50.41500;10.02167; 7.911728e-003;50.00000;100.00000;2.82457;2
 50.41400;10.03833; 7.780097e-003;50.00000;100.00000;2.82457;2
 50.41500;10.05500; 7.651940e-003;50.00000;100.00000;2.82457;2
 50.41400;10.07167; 7.545220e-003;50.00000;100.00000;2.82457;2
 50.41600;10.08833; 7.431257e-003;50.00000;100.00000;2.82457;2
 50.41600;10.10500; 7.324495e-003;50.00000;100.00000;2.82457;2
 50.41600;10.12167; 7.196381e-003;50.00000;100.00000;2.82457;2
 50.41700;10.13833; 7.100253e-003;50.00000;100.00000;2.82458;2
 50.41500;10.15500; 7.000691e-003;50.00000;100.00000;2.82457;2
 50.41700;10.17167; 6.876053e-003;50.00000;100.00000;2.82458;2
 50.41600;10.18833; 6.751539e-003;50.00000;100.00000;2.82457;2
 50.41600;10.20500; 6.637659e-003;50.00000;100.00000;2.82457;2
 50.41600;10.22167; 6.520221e-003;50.00000;100.00000;2.82457;2
 50.41600;10.23833; 6.434811e-003;50.00000;100.00000;2.82457;2
 50.41500;10.25500; 6.313855e-003;50.00000;100.00000;2.82457;2
 50.41800;10.27167; 6.214088e-003;50.00000;100.00000;2.82458;2
 50.41700;10.28833; 6.121602e-003;50.00000;100.00000;2.82458;2
 50.41700;10.30500; 6.018398e-003;50.00000;100.00000;2.82458;2
 50.41700;10.32167; 5.918754e-003;50.00000;100.00000;2.82458;2
 50.41700;10.33833; 5.804875e-003;50.00000;100.00000;2.82458;2
 50.41800;10.35500; 5.776365e-003;50.00000;100.00000;2.82458;2
 50.41800;10.37167; 5.641133e-003;50.00000;100.00000;2.82458;2
 50.41700;10.38833; 5.566440e-003;50.00000;100.00000;2.82458;2
 50.41600;10.40500; 5.452601e-003;50.00000;100.00000;2.82457;2
 50.41700;10.42167; 5.367151e-003;50.00000;100.00000;2.82458;2
 50.41800;10.43833; 5.263908e-003;50.00000;100.00000;2.82458;2
 50.41600;10.45500; 5.164344e-003;50.00000;100.00000;2.82457;2
 50.41700;10.47167; 5.071776e-003;50.00000;100.00000;2.82458;2
 50.41700;10.48833; 4.979249e-003;50.00000;100.00000;2.82458;2
 50.41700;10.50500; 4.886722e-003;50.00000;100.00000;2.82458;2
 50.41800;10.52167; 4.822626e-003;50.00000;100.00000;2.82458;2
 50.41800;10.53833; 4.737216e-003;50.00000;100.00000;2.82458;2
 50.41700;10.55500; 4.666081e-003;50.00000;100.00000;2.82458;2
 50.41800;10.57167; 4.601984e-003;50.00000;100.00000;2.82458;2
 50.41700;10.58833; 4.516614e-003;50.00000;100.00000;2.82458;2
 50.41800;10.60500; 4.420489e-003;50.00000;100.00000;2.82458;2
 50.41800;10.62167; 4.345756e-003;50.00000;100.00000;2.82458;2
 50.41800;10.63833; 4.263905e-003;50.00000;100.00000;2.82458;2
 50.41800;10.65500; 4.192731e-003;50.00000;100.00000;2.82458;2
 50.41700;10.67167; 4.114478e-003;50.00000;100.00000;2.82458;2
 50.41800;10.68833; 4.032588e-003;50.00000;100.00000;2.82458;2
 50.41800;10.70500; 3.947178e-003;50.00000;100.00000;2.82458;2
 50.41800;10.72167; 3.908032e-003;50.00000;100.00000;2.82458;2
 50.41900;10.73833; 3.836819e-003;50.00000;100.00000;2.82458;2
 50.42000;10.75500; 3.762047e-003;50.00000;100.00000;2.82458;2
 50.41900;10.77167; 3.680235e-003;50.00000;100.00000;2.82458;2
 50.41800;10.78833; 3.623334e-003;50.00000;100.00000;2.82458;2
 50.42000;10.80500; 3.541406e-003;50.00000;100.00000;2.82458;2
 50.42000;10.82167; 3.488025e-003;50.00000;100.00000;2.82458;2
 50.41900;10.83833; 3.416890e-003;50.00000;100.00000;2.82458;2
 50.41900;10.85500; 3.367067e-003;50.00000;100.00000;2.82458;2
 50.42000;10.87167; 3.299413e-003;50.00000;100.00000;2.82458;2
 50.41900;10.88833; 3.246071e-003;50.00000;100.00000;2.82458;2
 50.42100;10.90500; 3.171261e-003;50.00000;100.00000;2.82459;2
 50.42000;10.92167; 3.100124e-003;50.00000;100.00000;2.82458;2
 50.42000;10.93833; 3.028950e-003;50.00000;100.00000;2.82458;2
 50.42000;10.95500; 2.954217e-003;50.00000;100.00000;2.82458;2
 50.42000;10.97167; 2.907953e-003;50.00000;100.00000;2.82458;2
 50.42000;10.98833; 2.851014e-003;50.00000;100.00000;2.82458;2
 50.42200;11.00500; 2.811792e-003;50.00000;100.00000;2.82459;2
 50.42100;11.02167; 2.765567e-003;50.00000;100.00000;2.82459;2
 50.42000;11.03833; 2.708665e-003;50.00000;100.00000;2.82458;2
 50.42100;11.05500; 2.626776e-003;50.00000;100.00000;2.82459;2
 50.42200;11.07167; 2.555564e-003;50.00000;100.00000;2.82459;2
 50.42200;11.08833; 2.530653e-003;50.00000;100.00000;2.82459;2
 50.42000;11.10500; 2.477348e-003;50.00000;100.00000;2.82458;2
 50.42000;11.12167; 2.399056e-003;50.00000;100.00000;2.82458;2
 50.42000;11.13833; 2.352793e-003;50.00000;100.00000;2.82458;2
 50.42000;11.15500; 2.295853e-003;50.00000;100.00000;2.82458;2
 50.42000;11.17167; 2.238914e-003;50.00000;100.00000;2.82458;2
 50.42100;11.18833; 2.174819e-003;50.00000;100.00000;2.82459;2
 50.42100;11.20500; 2.128556e-003;50.00000;100.00000;2.82459;2
 50.41900;11.22167; 2.093044e-003;50.00000;100.00000;2.82458;2
 50.42100;11.23833; 2.036029e-003;50.00000;100.00000;2.82459;2
 50.42000;11.25500; 1.975568e-003;50.00000;100.00000;2.82458;2
 50.42000;11.27167; 1.922187e-003;50.00000;100.00000;2.82458;2
 50.42000;11.28833; 1.904394e-003;50.00000;100.00000;2.82458;2
 50.42000;11.30500; 1.865248e-003;50.00000;100.00000;2.82458;2
 50.41900;11.32167; 1.797670e-003;50.00000;100.00000;2.82458;2
 50.41900;11.33833; 1.754965e-003;50.00000;100.00000;2.82458;2
 50.42100;11.35500; 1.690833e-003;50.00000;100.00000;2.82459;2
 50.41900;11.37167; 1.648203e-003;50.00000;100.00000;2.82458;2
 50.42000;11.38833; 1.587667e-003;50.00000;100.00000;2.82458;2
 50.42100;11.40500; 1.552043e-003;50.00000;100.00000;2.82459;2
 50.42000;11.42167; 1.473788e-003;50.00000;100.00000;2.82458;2
 50.42000;11.43833; 1.427525e-003;50.00000;100.00000;2.82458;2
 50.42000;11.45500; 1.434642e-003;50.00000;100.00000;2.82458;2
 50.41900;11.47167; 1.384857e-003;50.00000;100.00000;2.82458;2
 50.41900;11.48833; 1.317242e-003;50.00000;100.00000;2.82458;2
 50.41900;11.50500; 1.267419e-003;50.00000;100.00000;2.82458;2
 50.41900;11.52167; 1.221156e-003;50.00000;100.00000;2.82458;2
 50.41900;11.53833; 1.171334e-003;50.00000;100.00000;2.82458;2
 50.42100;11.55500; 1.135673e-003;50.00000;100.00000;2.82459;2
 50.41800;11.57167; 1.100196e-003;50.00000;100.00000;2.82458;2
 50.41800;11.58833; 1.071726e-003;50.00000;100.00000;2.82458;2
 50.41800;11.60500; 1.025463e-003;50.00000;100.00000;2.82458;2
 50.41800;11.62167; 9.898755e-004;50.00000;100.00000;2.82458;2
 50.41800;11.63833; 9.436120e-004;50.00000;100.00000;2.82458;2
 50.41900;11.65500; 8.973120e-004;50.00000;100.00000;2.82458;2
 50.41900;11.67167; 8.759596e-004;50.00000;100.00000;2.82458;2
 50.41700;11.68833; 8.475630e-004;50.00000;100.00000;2.82458;2
 50.41700;11.70500; 7.941820e-004;50.00000;100.00000;2.82458;2
